WorkerId,RequesterFeedback,WorkTimeInSeconds,Input.media-link,Input.task_description,Input.image_url_1,Answer.Label,Answer.Sentiment
AXJND2BH6C55U,,21,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/12.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
A3KAJ085J9OR0Z,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Explanation,Neutral
A3E4I2AYEZGYT5,,21,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A1YGSIQI52QT9L,,15,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
AO9YO8LW3AWGC,,13,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
A28URN0B675OIE,,13,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
A2X09ALV857S5U,,16,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
AWIPMIAD5U5MP,,30,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
AXJND2BH6C55U,,20,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Positive
ATTNJ2IHS8MH8,,617,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Positive
A3TZ5ZEWHMZ1X3,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
A3OZTRVA24QHP,,41,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/48.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A2XKQ7CM69H6K9,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A31ZCD1L0AKXWO,,40,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A2WE2OQTRCUBK1,,40,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A2OHZHZYLMGDAW,,49,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Negative
A1YGSIQI52QT9L,,107,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
A3E4I2AYEZGYT5,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
ADKZT38GVYPKG,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A15CZ7PS8YOWXI,,33,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
AXJND2BH6C55U,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A2NJTYYY37DNO,,10,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
APSYYW8MQ3DYB,,33,https://s3-us-west-2.amazonaws.com/audio-segments/p4/coffeemachinesegments/34.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
AXJND2BH6C55U,,21,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A36MOV8E6SYHCR,,2999,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
ADKZT38GVYPKG,,18,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A2NJTYYY37DNO,,9,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A1YGSIQI52QT9L,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A3E4I2AYEZGYT5,,21,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3TZ5ZEWHMZ1X3,,16,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A31ZCD1L0AKXWO,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3KAJ085J9OR0Z,,26,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
ABXW19DXJJJUH,,6,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Positive
A15CZ7PS8YOWXI,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/23.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3U9W1CONT4UJG,,168,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A3U6J5LDHK0M6S,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A1YGSIQI52QT9L,,131,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A3VG66B6CI1EXN,,34,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
AO9YO8LW3AWGC,,16,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A36MOV8E6SYHCR,,8344,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
ADKZT38GVYPKG,,34,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A2NJTYYY37DNO,,8,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Explanation,Positive
A1GYJGULXV0NNK,,39,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3UC57V23U0LDW,,149,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
AXJND2BH6C55U,,14,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/78.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A2NJTYYY37DNO,,7,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Explanation,Neutral
A2OHZHZYLMGDAW,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
A3E4I2AYEZGYT5,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
A31ZCD1L0AKXWO,,18,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
A1N274L13ZKKI5,,26,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
A1YGSIQI52QT9L,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Positive
ADKZT38GVYPKG,,30,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A9Y1HKUEOOEPM,,40,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
A2MFM5YJB1YEUM,,43,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
A15CZ7PS8YOWXI,,15,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A11RW2ST75JQZN,,13,https://s3-us-west-2.amazonaws.com/audio-segments/p3/coffeemachinesgements/24.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3E4I2AYEZGYT5,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
AXJND2BH6C55U,,20,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A1YGSIQI52QT9L,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
ATTNJ2IHS8MH8,,884,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Positive
ASN25PIODXIPJ,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
ADKZT38GVYPKG,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A9Y1HKUEOOEPM,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
A15CZ7PS8YOWXI,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A1P7U2ULSAE7YL,,96,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Positive
A2Y28BK20CM1YQ,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Negative
A3U9W1CONT4UJG,,58,https://s3-us-west-2.amazonaws.com/audio-segments/p8/coffeemachinesegments/42.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
A1YGSIQI52QT9L,,79,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Neutral
ADKZT38GVYPKG,,27,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Explanation,Negative
A9Y1HKUEOOEPM,,53,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Negative
A2MFM5YJB1YEUM,,26,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
ATTNJ2IHS8MH8,,203,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
A3E4I2AYEZGYT5,,25,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Neutral
AXJND2BH6C55U,,27,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A15CZ7PS8YOWXI,,28,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
AGWD147E4Q5EC,,59,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A2NJTYYY37DNO,,8,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Positive
A11RW2ST75JQZN,,23,https://s3-us-west-2.amazonaws.com/audio-segments/p4/copiersegments/21.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
ADKZT38GVYPKG,,38,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Explanation,Negative
A1YGSIQI52QT9L,,28,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Positive
A5PBAAFBSG92V,,33,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Procedure,Negative
A2NJTYYY37DNO,,8,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Reading,Neutral
A12HHNDG2XEP8U,,4,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A3E4I2AYEZGYT5,,27,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A11RW2ST75JQZN,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A3U9W1CONT4UJG,,18,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Positive
AXJND2BH6C55U,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Neutral
A2LN42YO5UY41W,,2436,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A3VG66B6CI1EXN,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p3/copiersegments/16.wav,Copy two singled-sided documents onto 2-sides of another piece of paper. Make two copies.,https://s3-us-west-2.amazonaws.com/audio-segments/printer.jpg,Observation,Negative
A3VG66B6CI1EXN,,29,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A1JRHLUZBZKEOY,,46,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
A2XKQ7CM69H6K9,,83,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A2NJTYYY37DNO,,1394,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Positive
A2SIQDQ7C9O7M5,,24,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Reading,Neutral
ASN25PIODXIPJ,,31,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
A24J49GQTKPH0T,,22,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Observation,Neutral
AXJND2BH6C55U,,26,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A3E4I2AYEZGYT5,,26,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
A1YGSIQI52QT9L,,19,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Negative
ADKZT38GVYPKG,,39,https://s3-us-west-2.amazonaws.com/audio-segments/p7/coffeemachinesegments/11.wav,Program the coffee machine to make 2 cups of strong flavor drip coffee at 7:30 in the morning,https://s3-us-west-2.amazonaws.com/audio-segments/coffee-machine.jpg,Procedure,Neutral
